IndexName,Date,Total Returns Index
NIFTY SMALLCAP 250,5-Jan-12,2183.77
NIFTY SMALLCAP 250,6-Jan-12,2183.39
NIFTY SMALLCAP 250,7-Jan-12,2204.94
NIFTY SMALLCAP 250,9-Jan-12,2224.77
NIFTY SMALLCAP 250,10-Jan-12,2278.04
NIFTY SMALLCAP 250,11-Jan-12,2307.88
NIFTY SMALLCAP 250,12-Jan-12,2309.4
NIFTY SMALLCAP 250,13-Jan-12,2347.82
NIFTY SMALLCAP 250,16-Jan-12,2349.71
NIFTY SMALLCAP 250,17-Jan-12,2380.21
NIFTY SMALLCAP 250,18-Jan-12,2359.28
NIFTY SMALLCAP 250,19-Jan-12,2389.61
NIFTY SMALLCAP 250,20-Jan-12,2389.55
NIFTY SMALLCAP 250,23-Jan-12,2385.95
NIFTY SMALLCAP 250,24-Jan-12,2411.76
NIFTY SMALLCAP 250,25-Jan-12,2444.86
NIFTY SMALLCAP 250,27-Jan-12,2466.38
NIFTY SMALLCAP 250,30-Jan-12,2417.91
NIFTY SMALLCAP 250,31-Jan-12,2462.23
NIFTY SMALLCAP 250,1-Feb-12,2499.19
NIFTY SMALLCAP 250,2-Feb-12,2524.13
NIFTY SMALLCAP 250,3-Feb-12,2553.25
NIFTY SMALLCAP 250,6-Feb-12,2583.36
NIFTY SMALLCAP 250,7-Feb-12,2577.87
NIFTY SMALLCAP 250,8-Feb-12,2616.89
NIFTY SMALLCAP 250,9-Feb-12,2654.3
NIFTY SMALLCAP 250,10-Feb-12,2662.41
NIFTY SMALLCAP 250,13-Feb-12,2668.5
NIFTY SMALLCAP 250,14-Feb-12,2701.55
NIFTY SMALLCAP 250,15-Feb-12,2738.21
NIFTY SMALLCAP 250,16-Feb-12,2763.4
NIFTY SMALLCAP 250,17-Feb-12,2759.59
NIFTY SMALLCAP 250,21-Feb-12,2786.65
NIFTY SMALLCAP 250,22-Feb-12,2689.11
NIFTY SMALLCAP 250,23-Feb-12,2669.44
NIFTY SMALLCAP 250,24-Feb-12,2651.89
NIFTY SMALLCAP 250,27-Feb-12,2569.4
NIFTY SMALLCAP 250,28-Feb-12,2640.05
NIFTY SMALLCAP 250,29-Feb-12,2661.28
NIFTY SMALLCAP 250,1-Mar-12,2649.78
NIFTY SMALLCAP 250,2-Mar-12,2649.27
NIFTY SMALLCAP 250,3-Mar-12,2655.38
NIFTY SMALLCAP 250,5-Mar-12,2629.55
NIFTY SMALLCAP 250,6-Mar-12,2596.13
NIFTY SMALLCAP 250,7-Mar-12,2591.94
NIFTY SMALLCAP 250,9-Mar-12,2641.3
NIFTY SMALLCAP 250,12-Mar-12,2658.56
NIFTY SMALLCAP 250,13-Mar-12,2689.8
NIFTY SMALLCAP 250,14-Mar-12,2686.83
NIFTY SMALLCAP 250,15-Mar-12,2655.17
NIFTY SMALLCAP 250,16-Mar-12,2631.71
NIFTY SMALLCAP 250,19-Mar-12,2610.81
NIFTY SMALLCAP 250,20-Mar-12,2624
NIFTY SMALLCAP 250,21-Mar-12,2662.24
NIFTY SMALLCAP 250,22-Mar-12,2614.65
NIFTY SMALLCAP 250,23-Mar-12,2624.49
NIFTY SMALLCAP 250,26-Mar-12,2589.21
NIFTY SMALLCAP 250,27-Mar-12,2588.17
NIFTY SMALLCAP 250,28-Mar-12,2568.18
NIFTY SMALLCAP 250,29-Mar-12,2575.19
NIFTY SMALLCAP 250,30-Mar-12,2635.24
NIFTY SMALLCAP 250,2-Apr-12,2668.78
NIFTY SMALLCAP 250,3-Apr-12,2699.7
NIFTY SMALLCAP 250,4-Apr-12,2696.7
NIFTY SMALLCAP 250,9-Apr-12,2663.97
NIFTY SMALLCAP 250,10-Apr-12,2664.99
NIFTY SMALLCAP 250,11-Apr-12,2655.86
NIFTY SMALLCAP 250,12-Apr-12,2681.12
NIFTY SMALLCAP 250,13-Apr-12,2660.49
NIFTY SMALLCAP 250,16-Apr-12,2680.1
NIFTY SMALLCAP 250,17-Apr-12,2699.86
NIFTY SMALLCAP 250,18-Apr-12,2704.27
NIFTY SMALLCAP 250,19-Apr-12,2707.3
NIFTY SMALLCAP 250,20-Apr-12,2685.17
NIFTY SMALLCAP 250,23-Apr-12,2640.62
NIFTY SMALLCAP 250,24-Apr-12,2633.01
NIFTY SMALLCAP 250,25-Apr-12,2617.48
NIFTY SMALLCAP 250,26-Apr-12,2607.22
NIFTY SMALLCAP 250,27-Apr-12,2602.74
NIFTY SMALLCAP 250,28-Apr-12,2609.97
NIFTY SMALLCAP 250,30-Apr-12,2632.99
NIFTY SMALLCAP 250,2-May-12,2634.11
NIFTY SMALLCAP 250,3-May-12,2607.05
NIFTY SMALLCAP 250,4-May-12,2558.53
NIFTY SMALLCAP 250,7-May-12,2569.25
NIFTY SMALLCAP 250,8-May-12,2533.25
NIFTY SMALLCAP 250,9-May-12,2498.78
NIFTY SMALLCAP 250,10-May-12,2499.64
NIFTY SMALLCAP 250,11-May-12,2477.3
NIFTY SMALLCAP 250,14-May-12,2440.08
NIFTY SMALLCAP 250,15-May-12,2455.07
NIFTY SMALLCAP 250,16-May-12,2428.17
NIFTY SMALLCAP 250,17-May-12,2432.78
NIFTY SMALLCAP 250,18-May-12,2432.3
NIFTY SMALLCAP 250,21-May-12,2452.7
NIFTY SMALLCAP 250,22-May-12,2437.68
NIFTY SMALLCAP 250,23-May-12,2423.46
NIFTY SMALLCAP 250,24-May-12,2438.38
NIFTY SMALLCAP 250,25-May-12,2447.3
NIFTY SMALLCAP 250,28-May-12,2467.13
NIFTY SMALLCAP 250,29-May-12,2466.39
NIFTY SMALLCAP 250,30-May-12,2442.03
NIFTY SMALLCAP 250,31-May-12,2436.86
NIFTY SMALLCAP 250,1-Jun-12,2403.62
NIFTY SMALLCAP 250,4-Jun-12,2399.61
NIFTY SMALLCAP 250,5-Jun-12,2407.67
NIFTY SMALLCAP 250,6-Jun-12,2452.64
NIFTY SMALLCAP 250,7-Jun-12,2470.47
NIFTY SMALLCAP 250,8-Jun-12,2477.92
NIFTY SMALLCAP 250,11-Jun-12,2474.97
NIFTY SMALLCAP 250,12-Jun-12,2485.75
NIFTY SMALLCAP 250,13-Jun-12,2489.05
NIFTY SMALLCAP 250,14-Jun-12,2466.82
NIFTY SMALLCAP 250,15-Jun-12,2481.44
NIFTY SMALLCAP 250,18-Jun-12,2454.36
NIFTY SMALLCAP 250,19-Jun-12,2461.48
NIFTY SMALLCAP 250,20-Jun-12,2484.1
NIFTY SMALLCAP 250,21-Jun-12,2509.35
NIFTY SMALLCAP 250,22-Jun-12,2512.32
NIFTY SMALLCAP 250,25-Jun-12,2514.78
NIFTY SMALLCAP 250,26-Jun-12,2512.13
NIFTY SMALLCAP 250,27-Jun-12,2520.57
NIFTY SMALLCAP 250,28-Jun-12,2525.91
NIFTY SMALLCAP 250,29-Jun-12,2570.48
NIFTY SMALLCAP 250,2-Jul-12,2590.71
NIFTY SMALLCAP 250,3-Jul-12,2604.87
NIFTY SMALLCAP 250,4-Jul-12,2629.47
NIFTY SMALLCAP 250,5-Jul-12,2671.58
NIFTY SMALLCAP 250,6-Jul-12,2659.38
NIFTY SMALLCAP 250,9-Jul-12,2626.69
NIFTY SMALLCAP 250,10-Jul-12,2653.54
NIFTY SMALLCAP 250,11-Jul-12,2647.77
NIFTY SMALLCAP 250,12-Jul-12,2630.87
NIFTY SMALLCAP 250,13-Jul-12,2635.74
NIFTY SMALLCAP 250,16-Jul-12,2617.39
NIFTY SMALLCAP 250,17-Jul-12,2595.82
NIFTY SMALLCAP 250,18-Jul-12,2607.75
NIFTY SMALLCAP 250,19-Jul-12,2618.94
NIFTY SMALLCAP 250,20-Jul-12,2612
NIFTY SMALLCAP 250,23-Jul-12,2578.6
NIFTY SMALLCAP 250,24-Jul-12,2580.27
NIFTY SMALLCAP 250,25-Jul-12,2565.24
NIFTY SMALLCAP 250,26-Jul-12,2511.43
NIFTY SMALLCAP 250,27-Jul-12,2482.92
NIFTY SMALLCAP 250,30-Jul-12,2518.33
NIFTY SMALLCAP 250,31-Jul-12,2534.16
NIFTY SMALLCAP 250,1-Aug-12,2562.12
NIFTY SMALLCAP 250,2-Aug-12,2572.7
NIFTY SMALLCAP 250,3-Aug-12,2566.61
NIFTY SMALLCAP 250,6-Aug-12,2584.26
NIFTY SMALLCAP 250,7-Aug-12,2593.32
NIFTY SMALLCAP 250,8-Aug-12,2585.31
NIFTY SMALLCAP 250,9-Aug-12,2581.38
NIFTY SMALLCAP 250,10-Aug-12,2576.53
NIFTY SMALLCAP 250,13-Aug-12,2588.04
NIFTY SMALLCAP 250,14-Aug-12,2602.48
NIFTY SMALLCAP 250,16-Aug-12,2609.8
NIFTY SMALLCAP 250,17-Aug-12,2608.65
NIFTY SMALLCAP 250,21-Aug-12,2615.43
NIFTY SMALLCAP 250,22-Aug-12,2607.64
NIFTY SMALLCAP 250,23-Aug-12,2611.08
NIFTY SMALLCAP 250,24-Aug-12,2597.46
NIFTY SMALLCAP 250,27-Aug-12,2569.25
NIFTY SMALLCAP 250,28-Aug-12,2539.59
NIFTY SMALLCAP 250,29-Aug-12,2517.32
NIFTY SMALLCAP 250,30-Aug-12,2522.3
NIFTY SMALLCAP 250,31-Aug-12,2521.68
NIFTY SMALLCAP 250,3-Sep-12,2529.19
NIFTY SMALLCAP 250,4-Sep-12,2541.85
NIFTY SMALLCAP 250,5-Sep-12,2535.69
NIFTY SMALLCAP 250,6-Sep-12,2548.21
NIFTY SMALLCAP 250,7-Sep-12,2575.48
NIFTY SMALLCAP 250,8-Sep-12,2589.59
NIFTY SMALLCAP 250,10-Sep-12,2600.94
NIFTY SMALLCAP 250,11-Sep-12,2613.89
NIFTY SMALLCAP 250,12-Sep-12,2627.78
NIFTY SMALLCAP 250,13-Sep-12,2620.78
NIFTY SMALLCAP 250,14-Sep-12,2638.51
NIFTY SMALLCAP 250,17-Sep-12,2664.88
NIFTY SMALLCAP 250,18-Sep-12,2686.52
NIFTY SMALLCAP 250,20-Sep-12,2667.38
NIFTY SMALLCAP 250,21-Sep-12,2706
NIFTY SMALLCAP 250,24-Sep-12,2723.96
NIFTY SMALLCAP 250,25-Sep-12,2740.35
NIFTY SMALLCAP 250,26-Sep-12,2748.56
NIFTY SMALLCAP 250,27-Sep-12,2756.06
NIFTY SMALLCAP 250,28-Sep-12,2786.73
NIFTY SMALLCAP 250,1-Oct-12,2825.42
NIFTY SMALLCAP 250,3-Oct-12,2852.09
NIFTY SMALLCAP 250,4-Oct-12,2868.42
NIFTY SMALLCAP 250,5-Oct-12,2843.69
NIFTY SMALLCAP 250,8-Oct-12,2827.16
NIFTY SMALLCAP 250,9-Oct-12,2842.39
NIFTY SMALLCAP 250,10-Oct-12,2794.47
NIFTY SMALLCAP 250,11-Oct-12,2825.24
NIFTY SMALLCAP 250,12-Oct-12,2824.75
NIFTY SMALLCAP 250,15-Oct-12,2833.19
NIFTY SMALLCAP 250,16-Oct-12,2815.58
NIFTY SMALLCAP 250,17-Oct-12,2818.17
NIFTY SMALLCAP 250,18-Oct-12,2852.09
NIFTY SMALLCAP 250,19-Oct-12,2833.91
NIFTY SMALLCAP 250,22-Oct-12,2829.03
NIFTY SMALLCAP 250,23-Oct-12,2824.17
NIFTY SMALLCAP 250,25-Oct-12,2825.41
NIFTY SMALLCAP 250,26-Oct-12,2790.81
NIFTY SMALLCAP 250,29-Oct-12,2784.6
NIFTY SMALLCAP 250,30-Oct-12,2753.2
NIFTY SMALLCAP 250,31-Oct-12,2773.71
NIFTY SMALLCAP 250,1-Nov-12,2792.52
NIFTY SMALLCAP 250,2-Nov-12,2801.37
NIFTY SMALLCAP 250,5-Nov-12,2794.63
NIFTY SMALLCAP 250,6-Nov-12,2818.2
NIFTY SMALLCAP 250,7-Nov-12,2836.47
NIFTY SMALLCAP 250,8-Nov-12,2836.23
NIFTY SMALLCAP 250,9-Nov-12,2810.87
NIFTY SMALLCAP 250,12-Nov-12,2823.96
NIFTY SMALLCAP 250,13-Nov-12,2849.76
NIFTY SMALLCAP 250,15-Nov-12,2860.08
NIFTY SMALLCAP 250,16-Nov-12,2829.43
NIFTY SMALLCAP 250,19-Nov-12,2805.83
NIFTY SMALLCAP 250,20-Nov-12,2779.76
NIFTY SMALLCAP 250,21-Nov-12,2786.05
NIFTY SMALLCAP 250,22-Nov-12,2794.75
NIFTY SMALLCAP 250,23-Nov-12,2804.12
NIFTY SMALLCAP 250,26-Nov-12,2827.23
NIFTY SMALLCAP 250,27-Nov-12,2857.34
NIFTY SMALLCAP 250,29-Nov-12,2883.42
NIFTY SMALLCAP 250,30-Nov-12,2920.88
NIFTY SMALLCAP 250,3-Dec-12,2958.45
NIFTY SMALLCAP 250,4-Dec-12,2959.55
NIFTY SMALLCAP 250,5-Dec-12,2971.8
NIFTY SMALLCAP 250,6-Dec-12,2994.33
NIFTY SMALLCAP 250,7-Dec-12,2995.02
NIFTY SMALLCAP 250,10-Dec-12,3013.89
NIFTY SMALLCAP 250,11-Dec-12,2979.88
NIFTY SMALLCAP 250,12-Dec-12,2985.46
NIFTY SMALLCAP 250,13-Dec-12,2942.96
NIFTY SMALLCAP 250,14-Dec-12,2953.69
NIFTY SMALLCAP 250,17-Dec-12,2975.22
NIFTY SMALLCAP 250,18-Dec-12,2999.33
NIFTY SMALLCAP 250,19-Dec-12,3014.05
NIFTY SMALLCAP 250,20-Dec-12,3003.43
NIFTY SMALLCAP 250,21-Dec-12,2953.82
NIFTY SMALLCAP 250,24-Dec-12,2967.36
NIFTY SMALLCAP 250,26-Dec-12,2985.43
NIFTY SMALLCAP 250,27-Dec-12,2968.01
NIFTY SMALLCAP 250,28-Dec-12,2977.79
NIFTY SMALLCAP 250,31-Dec-12,2992.09
NIFTY SMALLCAP 250,1-Jan-13,3031
NIFTY SMALLCAP 250,2-Jan-13,3055.65
NIFTY SMALLCAP 250,3-Jan-13,3078.37
NIFTY SMALLCAP 250,4-Jan-13,3093.27
NIFTY SMALLCAP 250,7-Jan-13,3103.23
NIFTY SMALLCAP 250,8-Jan-13,3095.5
NIFTY SMALLCAP 250,9-Jan-13,3085.63
NIFTY SMALLCAP 250,10-Jan-13,3075.81
NIFTY SMALLCAP 250,11-Jan-13,3032.94
NIFTY SMALLCAP 250,14-Jan-13,3061.01
NIFTY SMALLCAP 250,15-Jan-13,3066.56
NIFTY SMALLCAP 250,16-Jan-13,3022.71
NIFTY SMALLCAP 250,17-Jan-13,3023.03
NIFTY SMALLCAP 250,18-Jan-13,3019.41
NIFTY SMALLCAP 250,21-Jan-13,3020.97
NIFTY SMALLCAP 250,22-Jan-13,2990.97
NIFTY SMALLCAP 250,23-Jan-13,2957.76
NIFTY SMALLCAP 250,24-Jan-13,2883.87
NIFTY SMALLCAP 250,25-Jan-13,2921.67
NIFTY SMALLCAP 250,28-Jan-13,2926.14
NIFTY SMALLCAP 250,29-Jan-13,2903.57
NIFTY SMALLCAP 250,30-Jan-13,2902.86
NIFTY SMALLCAP 250,31-Jan-13,2907.92
NIFTY SMALLCAP 250,1-Feb-13,2902.74
NIFTY SMALLCAP 250,4-Feb-13,2872.3
NIFTY SMALLCAP 250,5-Feb-13,2854.35
NIFTY SMALLCAP 250,6-Feb-13,2858.28
NIFTY SMALLCAP 250,7-Feb-13,2823.77
NIFTY SMALLCAP 250,8-Feb-13,2795.99
NIFTY SMALLCAP 250,11-Feb-13,2793.37
NIFTY SMALLCAP 250,12-Feb-13,2781.03
NIFTY SMALLCAP 250,13-Feb-13,2771.24
NIFTY SMALLCAP 250,14-Feb-13,2728.6
NIFTY SMALLCAP 250,15-Feb-13,2717.22
NIFTY SMALLCAP 250,18-Feb-13,2731.12
NIFTY SMALLCAP 250,19-Feb-13,2761.87
NIFTY SMALLCAP 250,20-Feb-13,2768.3
NIFTY SMALLCAP 250,21-Feb-13,2724.17
NIFTY SMALLCAP 250,22-Feb-13,2726.1
NIFTY SMALLCAP 250,25-Feb-13,2696.34
NIFTY SMALLCAP 250,26-Feb-13,2639.95
NIFTY SMALLCAP 250,27-Feb-13,2655.92
NIFTY SMALLCAP 250,28-Feb-13,2599.26
NIFTY SMALLCAP 250,1-Mar-13,2597.42
NIFTY SMALLCAP 250,4-Mar-13,2551.92
NIFTY SMALLCAP 250,5-Mar-13,2591.92
NIFTY SMALLCAP 250,6-Mar-13,2629.2
NIFTY SMALLCAP 250,7-Mar-13,2642.2
NIFTY SMALLCAP 250,8-Mar-13,2666.01
NIFTY SMALLCAP 250,11-Mar-13,2677.16
NIFTY SMALLCAP 250,12-Mar-13,2665.05
NIFTY SMALLCAP 250,13-Mar-13,2632.59
NIFTY SMALLCAP 250,14-Mar-13,2633.54
NIFTY SMALLCAP 250,15-Mar-13,2609.81
NIFTY SMALLCAP 250,18-Mar-13,2599.57
NIFTY SMALLCAP 250,19-Mar-13,2558.49
NIFTY SMALLCAP 250,20-Mar-13,2506.52
NIFTY SMALLCAP 250,21-Mar-13,2474.35
NIFTY SMALLCAP 250,22-Mar-13,2460.96
NIFTY SMALLCAP 250,25-Mar-13,2454.02
NIFTY SMALLCAP 250,26-Mar-13,2461.19
NIFTY SMALLCAP 250,28-Mar-13,2496.73
NIFTY SMALLCAP 250,1-Apr-13,2543.15
NIFTY SMALLCAP 250,2-Apr-13,2592.48
NIFTY SMALLCAP 250,3-Apr-13,2576.92
NIFTY SMALLCAP 250,4-Apr-13,2520.92
NIFTY SMALLCAP 250,5-Apr-13,2515.26
NIFTY SMALLCAP 250,8-Apr-13,2516.9
NIFTY SMALLCAP 250,9-Apr-13,2492.55
NIFTY SMALLCAP 250,10-Apr-13,2503.54
NIFTY SMALLCAP 250,11-Apr-13,2514.81
NIFTY SMALLCAP 250,12-Apr-13,2508.47
NIFTY SMALLCAP 250,15-Apr-13,2521.79
NIFTY SMALLCAP 250,16-Apr-13,2541.55
NIFTY SMALLCAP 250,17-Apr-13,2547.2
NIFTY SMALLCAP 250,18-Apr-13,2565.94
NIFTY SMALLCAP 250,22-Apr-13,2591.34
NIFTY SMALLCAP 250,23-Apr-13,2594.69
NIFTY SMALLCAP 250,25-Apr-13,2595.81
NIFTY SMALLCAP 250,26-Apr-13,2573.94
NIFTY SMALLCAP 250,29-Apr-13,2587.93
NIFTY SMALLCAP 250,30-Apr-13,2593.27
NIFTY SMALLCAP 250,2-May-13,2607.67
NIFTY SMALLCAP 250,3-May-13,2598.3
NIFTY SMALLCAP 250,6-May-13,2631.79
NIFTY SMALLCAP 250,7-May-13,2650.7
NIFTY SMALLCAP 250,8-May-13,2671.81
NIFTY SMALLCAP 250,9-May-13,2660.02
NIFTY SMALLCAP 250,10-May-13,2659.85
NIFTY SMALLCAP 250,11-May-13,2666.05
NIFTY SMALLCAP 250,13-May-13,2625.86
NIFTY SMALLCAP 250,14-May-13,2620.49
NIFTY SMALLCAP 250,15-May-13,2661.15
NIFTY SMALLCAP 250,16-May-13,2666.89
NIFTY SMALLCAP 250,17-May-13,2675.66
NIFTY SMALLCAP 250,20-May-13,2667.73
NIFTY SMALLCAP 250,21-May-13,2646.32
NIFTY SMALLCAP 250,22-May-13,2619.33
NIFTY SMALLCAP 250,23-May-13,2562.36
NIFTY SMALLCAP 250,24-May-13,2574.56
NIFTY SMALLCAP 250,27-May-13,2602.69
NIFTY SMALLCAP 250,28-May-13,2613.16
NIFTY SMALLCAP 250,29-May-13,2599.37
NIFTY SMALLCAP 250,30-May-13,2593.63
NIFTY SMALLCAP 250,31-May-13,2545.87
NIFTY SMALLCAP 250,3-Jun-13,2547.67
NIFTY SMALLCAP 250,4-Jun-13,2554.7
NIFTY SMALLCAP 250,5-Jun-13,2559.11
NIFTY SMALLCAP 250,6-Jun-13,2568.23
NIFTY SMALLCAP 250,7-Jun-13,2558.78
NIFTY SMALLCAP 250,10-Jun-13,2534.42
NIFTY SMALLCAP 250,11-Jun-13,2484.79
NIFTY SMALLCAP 250,12-Jun-13,2468.14
NIFTY SMALLCAP 250,13-Jun-13,2429.03
NIFTY SMALLCAP 250,14-Jun-13,2456.37
NIFTY SMALLCAP 250,17-Jun-13,2461.6
NIFTY SMALLCAP 250,18-Jun-13,2464.78
NIFTY SMALLCAP 250,19-Jun-13,2479.71
NIFTY SMALLCAP 250,20-Jun-13,2430.74
NIFTY SMALLCAP 250,21-Jun-13,2402.15
NIFTY SMALLCAP 250,24-Jun-13,2349.1
NIFTY SMALLCAP 250,25-Jun-13,2337.01
NIFTY SMALLCAP 250,26-Jun-13,2318.47
NIFTY SMALLCAP 250,27-Jun-13,2326.93
NIFTY SMALLCAP 250,28-Jun-13,2375.1
NIFTY SMALLCAP 250,1-Jul-13,2420.05
NIFTY SMALLCAP 250,2-Jul-13,2415.6
NIFTY SMALLCAP 250,3-Jul-13,2365.71
NIFTY SMALLCAP 250,4-Jul-13,2377.92
NIFTY SMALLCAP 250,5-Jul-13,2383.93
NIFTY SMALLCAP 250,8-Jul-13,2378.85
NIFTY SMALLCAP 250,9-Jul-13,2399.72
NIFTY SMALLCAP 250,10-Jul-13,2400.14
NIFTY SMALLCAP 250,11-Jul-13,2421.93
NIFTY SMALLCAP 250,12-Jul-13,2422.69
NIFTY SMALLCAP 250,15-Jul-13,2439.55
NIFTY SMALLCAP 250,16-Jul-13,2411.98
NIFTY SMALLCAP 250,17-Jul-13,2402.31
NIFTY SMALLCAP 250,18-Jul-13,2422.16
NIFTY SMALLCAP 250,19-Jul-13,2409.64
NIFTY SMALLCAP 250,22-Jul-13,2402.22
NIFTY SMALLCAP 250,23-Jul-13,2403.96
NIFTY SMALLCAP 250,24-Jul-13,2363.78
NIFTY SMALLCAP 250,25-Jul-13,2343.9
NIFTY SMALLCAP 250,26-Jul-13,2325.3
NIFTY SMALLCAP 250,29-Jul-13,2293.01
NIFTY SMALLCAP 250,30-Jul-13,2241.11
NIFTY SMALLCAP 250,31-Jul-13,2213.32
NIFTY SMALLCAP 250,1-Aug-13,2185.58
NIFTY SMALLCAP 250,2-Aug-13,2162.44
NIFTY SMALLCAP 250,5-Aug-13,2174.89
NIFTY SMALLCAP 250,6-Aug-13,2126.32
NIFTY SMALLCAP 250,7-Aug-13,2158.1
NIFTY SMALLCAP 250,8-Aug-13,2185.43
NIFTY SMALLCAP 250,12-Aug-13,2220.67
NIFTY SMALLCAP 250,13-Aug-13,2248.26
NIFTY SMALLCAP 250,14-Aug-13,2256.13
NIFTY SMALLCAP 250,16-Aug-13,2194.83
NIFTY SMALLCAP 250,19-Aug-13,2170.7
NIFTY SMALLCAP 250,20-Aug-13,2174.34
NIFTY SMALLCAP 250,21-Aug-13,2155.46
NIFTY SMALLCAP 250,22-Aug-13,2168.82
NIFTY SMALLCAP 250,23-Aug-13,2194.93
NIFTY SMALLCAP 250,26-Aug-13,2203.68
NIFTY SMALLCAP 250,27-Aug-13,2159.02
NIFTY SMALLCAP 250,28-Aug-13,2136.41
NIFTY SMALLCAP 250,29-Aug-13,2159.04
NIFTY SMALLCAP 250,30-Aug-13,2162.79
NIFTY SMALLCAP 250,2-Sep-13,2190.14
NIFTY SMALLCAP 250,3-Sep-13,2161.94
NIFTY SMALLCAP 250,4-Sep-13,2177.16
NIFTY SMALLCAP 250,5-Sep-13,2216.47
NIFTY SMALLCAP 250,6-Sep-13,2228.33
NIFTY SMALLCAP 250,10-Sep-13,2253.16
NIFTY SMALLCAP 250,11-Sep-13,2283.92
NIFTY SMALLCAP 250,12-Sep-13,2278.45
NIFTY SMALLCAP 250,13-Sep-13,2291.94
NIFTY SMALLCAP 250,16-Sep-13,2271.95
NIFTY SMALLCAP 250,17-Sep-13,2270.77
NIFTY SMALLCAP 250,18-Sep-13,2274.98
NIFTY SMALLCAP 250,19-Sep-13,2308.5
NIFTY SMALLCAP 250,20-Sep-13,2276.83
NIFTY SMALLCAP 250,23-Sep-13,2267.62
NIFTY SMALLCAP 250,24-Sep-13,2267.53
NIFTY SMALLCAP 250,25-Sep-13,2268.93
NIFTY SMALLCAP 250,26-Sep-13,2275.84
NIFTY SMALLCAP 250,27-Sep-13,2279.18
NIFTY SMALLCAP 250,30-Sep-13,2267.33
NIFTY SMALLCAP 250,1-Oct-13,2278.2
NIFTY SMALLCAP 250,3-Oct-13,2304.74
NIFTY SMALLCAP 250,4-Oct-13,2316.18
NIFTY SMALLCAP 250,7-Oct-13,2328.54
NIFTY SMALLCAP 250,8-Oct-13,2343.93
NIFTY SMALLCAP 250,9-Oct-13,2367.18
NIFTY SMALLCAP 250,10-Oct-13,2389.31
NIFTY SMALLCAP 250,11-Oct-13,2403.2
NIFTY SMALLCAP 250,14-Oct-13,2423.46
NIFTY SMALLCAP 250,15-Oct-13,2391.16
NIFTY SMALLCAP 250,17-Oct-13,2395.47
NIFTY SMALLCAP 250,18-Oct-13,2412.91
NIFTY SMALLCAP 250,21-Oct-13,2441.02
NIFTY SMALLCAP 250,22-Oct-13,2467.87
NIFTY SMALLCAP 250,23-Oct-13,2457.32
NIFTY SMALLCAP 250,24-Oct-13,2460.15
NIFTY SMALLCAP 250,25-Oct-13,2445.27
NIFTY SMALLCAP 250,28-Oct-13,2432.75
NIFTY SMALLCAP 250,29-Oct-13,2456.09
NIFTY SMALLCAP 250,30-Oct-13,2470.36
NIFTY SMALLCAP 250,31-Oct-13,2491.52
NIFTY SMALLCAP 250,1-Nov-13,2520.59
NIFTY SMALLCAP 250,3-Nov-13,2558.46
NIFTY SMALLCAP 250,5-Nov-13,2576.22
NIFTY SMALLCAP 250,6-Nov-13,2588.1
NIFTY SMALLCAP 250,7-Nov-13,2556.19
NIFTY SMALLCAP 250,8-Nov-13,2550.65
NIFTY SMALLCAP 250,11-Nov-13,2519.06
NIFTY SMALLCAP 250,12-Nov-13,2497.74
NIFTY SMALLCAP 250,13-Nov-13,2483.71
NIFTY SMALLCAP 250,14-Nov-13,2518.29
NIFTY SMALLCAP 250,18-Nov-13,2545.16
NIFTY SMALLCAP 250,19-Nov-13,2555.83
NIFTY SMALLCAP 250,20-Nov-13,2562.78
NIFTY SMALLCAP 250,21-Nov-13,2533.2
NIFTY SMALLCAP 250,22-Nov-13,2539.14
NIFTY SMALLCAP 250,25-Nov-13,2567.72
NIFTY SMALLCAP 250,26-Nov-13,2549.86
NIFTY SMALLCAP 250,27-Nov-13,2553.82
NIFTY SMALLCAP 250,28-Nov-13,2579.93
NIFTY SMALLCAP 250,29-Nov-13,2609.08
NIFTY SMALLCAP 250,2-Dec-13,2638.52
NIFTY SMALLCAP 250,3-Dec-13,2644.78
NIFTY SMALLCAP 250,4-Dec-13,2638.55
NIFTY SMALLCAP 250,5-Dec-13,2643.69
NIFTY SMALLCAP 250,6-Dec-13,2651.17
NIFTY SMALLCAP 250,9-Dec-13,2660.11
NIFTY SMALLCAP 250,10-Dec-13,2640.16
NIFTY SMALLCAP 250,11-Dec-13,2643.12
NIFTY SMALLCAP 250,12-Dec-13,2638.28
NIFTY SMALLCAP 250,13-Dec-13,2608.07
NIFTY SMALLCAP 250,16-Dec-13,2617.27
NIFTY SMALLCAP 250,17-Dec-13,2615.51
NIFTY SMALLCAP 250,18-Dec-13,2651.23
NIFTY SMALLCAP 250,19-Dec-13,2648.17
NIFTY SMALLCAP 250,20-Dec-13,2696.09
NIFTY SMALLCAP 250,23-Dec-13,2731.4
NIFTY SMALLCAP 250,24-Dec-13,2753.07
NIFTY SMALLCAP 250,26-Dec-13,2783.2
NIFTY SMALLCAP 250,27-Dec-13,2786.34
NIFTY SMALLCAP 250,30-Dec-13,2784.94
NIFTY SMALLCAP 250,31-Dec-13,2799.32
NIFTY SMALLCAP 250,1-Jan-14,2836.8
NIFTY SMALLCAP 250,2-Jan-14,2773.58
NIFTY SMALLCAP 250,3-Jan-14,2796.39
NIFTY SMALLCAP 250,6-Jan-14,2825.4
